Area Code (FAO),Year,population,yield,harvested,Value
212,1984,10183.138,9643,1107100.0,1067600.0
212,1985,10540.926,13548,1265000.0,1713866.0
212,1986,10907.619,17933,1098000.0,1969000.0
212,1987,11281.107,14001,1183034.0,1656350.0
212,1988,11657.772,18778,1100819.0,2067138.0
212,1989,12034.097,8232,1239000.0,1020000.0
212,1990,12408.996,15436,1341000.0,2070000.0
212,1991,12782.281,16864,1269000.0,2140000.0
212,1992,13156.406,22056,1381000.0,3046000.0
212,1993,13537.06,26182,1385134.0,3626491.0
212,1994,13922.626,23838,1553365.0,3702985.0
212,1995,14313.45,25457,1643609.0,4184144.0
212,1996,14708.879,25200,1619188.0,4080357.0
212,1997,15103.996,17214,1760799.0,3031090.0
212,1998,15500.542,23885,1721412.0,4111625.0
212,1999,15901.201,16790,1603020.0,2691504.0
212,2000,16307.654,18498,1678797.0,3105489.0
212,2001,16727.948,28178,1683780.0,4744623.0
212,2002,17164.021,28436,1679350.0,4775440.0
212,2003,17611.356,27355,1796020.0,4912993.0
212,2004,18084.007,24778,1831226.0,4537459.0
212,2005,18583.557,24523,1903830.0,4668750.0
212,2006,19432.009,27599,1787000.0,4932000.0
212,2007,20703.005,24231,1667730.0,4041100.0
212,2008,21474.059,14397,1485900.0,2139300.0
212,2009,21827.22,25754,1437387.0,3701784.0
212,2010,22337.563,19280,1599100.0,3083100.0
212,2011,22730.733,25366,1521038.0,3858331.0
212,2012,22605.577,22517,1602814.0,3609096.0
212,2013,21495.821,23158,1374077.0,3182111.0
212,2014,20072.232,15718,1287886.0,2024332.0
212,2015,19205.178,23385,1144806.0,2677156.0
212,2016,18964.252,14299,1137578.0,1626588.0
212,2017,18983.373,15819,1169911.0,1850740.0
212,2018,19333.463,11150,1096818.0,1222988.0
212,2019,20098.251,22927,1345607.0,3085097.0
212,2020,20772.595,21091,1350538.0,2848472.0
208,1992,5656.208,9073,183400.0,166400.0
208,1993,5717.806,8513,200400.0,170600.0
208,1994,5803.993,8409,177200.0,149000.0
208,1995,5916.173,8882,191400.0,170000.0
208,1996,6035.6,8566,279000.0,239000.0
208,1997,6117.069,12687,356423.0,452209.0
208,1998,6156.805,11448,339064.0,388149.0
208,1999,6189.565,11486,317900.0,365136.0
208,2000,6272.998,11839,343102.0,406196.0
208,2001,6408.81,13098,295700.0,387314.0
208,2002,6541.755,17898,304259.0,544565.0
208,2003,6672.492,19716,334866.0,660222.0
208,2004,6801.204,19897,317300.0,631328.0
208,2005,6929.145,19603,315500.0,618467.0
208,2006,7057.417,19967,320700.0,640339.0
208,2007,7188.391,23500,276300.0,649300.0
208,2008,7324.627,19866,331766.0,659096.0
208,2009,7468.596,30343,358766.0,1088591.0
208,2010,7621.779,30159,342566.0,1033144.0
208,2011,7784.819,23359,311179.0,726880.0
208,2012,7956.382,26758,303677.0,812588.0
208,2013,8136.61,29735,318601.0,947350.0
208,2014,8326.348,29680,292573.0,868368.0
208,2015,8524.063,30320,295632.0,896362.0
208,2016,8725.318,30828,297479.0,917081.0
208,2017,8925.525,31471,285867.0,899653.0
208,2018,9128.132,30483,255549.0,778986.0
208,2019,9337.003,31705,263960.0,836884.0
208,2020,9543.207,31520,268400.0,846000.0
216,1986,51542.094,11932,176.0,210.0
216,1987,52479.181,12500,320.0,400.0
216,1988,53410.965,5546,595.0,330.0
216,1989,54324.004,7254,488.0,354.0
216,1990,55228.41,6107,750.0,458.0
216,1991,56099.865,4861,862.0,419.0
216,1992,56939.02,6753,964.0,651.0
216,1993,57776.082,6167,1200.0,740.0
216,1994,58610.01,7000,1000.0,700.0
216,1995,59424.834,6783,942.0,639.0
216,1996,60211.096,6455,1100.0,710.0
216,1997,60989.108,6849,1095.0,750.0
216,1998,61745.217,6892,1200.0,827.0
216,1999,62442.651,6935,1142.0,792.0
216,2000,63066.603,6969,1148.0,800.0
216,2001,63649.892,7010,1000.0,701.0
216,2002,64222.58,7059,1163.0,821.0
216,2003,64776.956,7389,1195.0,883.0
216,2004,65311.166,7566,1204.0,911.0
216,2005,65821.36,7759,1227.0,952.0
216,2006,66319.525,7924,1262.0,1000.0
216,2007,66826.754,8086,1254.0,1014.0
216,2008,67328.239,8248,1267.0,1045.0
216,2009,67813.654,8484,1253.0,1063.0
216,2010,68270.489,8786,1260.0,1107.0
216,2011,68712.846,9132,1221.0,1115.0
216,2012,69157.023,8696,1150.0,1000.0
216,2013,69578.602,12500,1200.0,1500.0
216,2014,69960.943,10824,1213.0,1313.0
216,2015,70294.397,10048,1259.0,1265.0
216,2016,70607.037,10366,1258.0,1304.0
216,2017,70898.202,10869,1254.0,1363.0
216,2018,71127.802,11178,1222.0,1366.0
216,2019,71307.763,11402,1220.0,1391.0
216,2020,71475.664,11635,1223.0,1423.0
222,1961,4236.386,5471,850000.0,465000.0
222,1962,4281.744,8000,800000.0,640000.0
222,1963,4332.926,8000,1000000.0,800000.0
222,1964,4389.417,7667,900000.0,690000.0
222,1965,4457.282,8000,1000000.0,800000.0
222,1966,4548.972,8125,800000.0,650000.0
222,1967,4661.271,7333,750000.0,550000.0
222,1968,4785.003,8000,750000.0,600000.0
222,1969,4915.162,6857,700000.0,480000.0
222,1970,5047.404,5767,900000.0,519000.0
222,1971,5182.04,7765,850000.0,660000.0
222,1972,5320.148,10158,950000.0,965000.0
222,1973,5463.65,9368,950000.0,890000.0
222,1974,5613.116,9021,950000.0,857000.0
222,1975,5769.074,9842,950000.0,935000.0
222,1976,5929.998,8100,1000000.0,810000.0
222,1977,6092.769,7870,953000.0,750000.0
222,1978,6254.876,7928,946000.0,750000.0
222,1979,6416.191,6641,1024000.0,680000.0
222,1980,6578.156,10188,853000.0,869000.0
222,1981,6744.05,12299,783000.0,963000.0
222,1982,6914.963,12829,714000.0,916000.0
222,1983,7091.27,6645,930000.0,618000.0
222,1984,7279.157,7904,900000.0,711330.0
222,1985,7476.092,13359,1033000.0,1380000.0
222,1986,7675.499,11667,540000.0,630000.0
222,1987,7874.302,14005,971000.0,1359900.0
222,1988,8068.788,12470,288700.0,360000.0
222,1989,8256.396,7540,557000.0,420000.0
222,1990,8440.023,12721,882000.0,1122000.0
222,1991,8622.853,17006,1050300.0,1786100.0
222,1992,8802.54,17030,930200.0,1584100.0
222,1993,8977.173,13700,1031100.0,1412600.0
222,1994,9143.141,10694,470000.0,502600.0
222,1995,9294.102,12780,415350.0,530800.0
222,1996,9430.55,16151,1249240.0,2017650.0
222,1997,9557.948,11061,800000.0,884900.0
222,1998,9677.148,14248,950000.0,1353520.0
222,1999,9788.067,14184,980000.0,1390000.0
222,2000,9893.316,11727,718000.0,842000.0
222,2001,9995.123,20000,559000.0,1118000.0
222,2002,10094.561,14144,298500.0,422200.0
222,2003,10193.798,21412,926600.0,1984000.0
222,2004,10292.225,16634,1035200.0,1722000.0
222,2005,10388.344,16918,961500.0,1626700.0
222,2006,10483.558,14941,837000.0,1250600.0
222,2007,10580.395,18762,769000.0,1442800.0
222,2008,10680.38,17174,535100.0,919000.0
222,2009,10784.504,21038,786000.0,1653600.0
222,2010,10895.063,18923,434400.0,822000.0
222,2011,11032.528,20791,772200.0,1605500.0
222,2012,11174.383,20203,754000.0,1523300.0
222,2013,11300.284,14614,667500.0,975490.0
222,2014,11428.948,20930,722880.0,1513000.0
222,2015,11557.779,13985,652530.0,912570.0
222,2016,11685.667,18227,508375.0,926592.0
222,2017,11811.443,16360,675000.0,1104300.0
222,2018,11933.041,17345,620000.0,1075400.0
222,2019,12049.314,22628,643000.0,1455000.0
222,2020,12161.723,17195,606000.0,1042000.0
223,1961,28255.002,9093,7846500.0,7135000.0
223,1962,29033.647,10818,7931000.0,8580000.0
223,1963,29827.877,12700,7982000.0,10137000.0
223,1964,30612.821,10538,8009000.0,8440000.0
223,1965,31374.536,10749,8029000.0,8630000.0
223,1966,32172.785,12040,8069000.0,9715000.0
223,1967,33026.49,12463,8112000.0,10110000.0
223,1968,33884.075,11498,8352000.0,9603000.0
223,1969,34721.99,12292,8618000.0,10593000.0
223,1970,35540.99,11701,8615500.0,10081000.0
223,1971,36359.957,15485,8779000.0,13594000.0
223,1972,37188.035,14096,8708000.0,12275000.0
223,1973,38028.236,11908,8465000.0,10080000.0
223,1974,38863.42,12579,8808000.0,11080000.0
223,1975,39673.59,15931,9309000.0,14830000.0
223,1976,40500.997,17859,9282500.0,16577500.0
223,1977,41385.656,17854,9365000.0,16720000.0
223,1978,42292.206,18034,9296000.0,16764000.0
223,1979,43187.476,18730,9380000.0,17569008.0
223,1980,44089.069,18484,8956000.0,16554000.0
223,1981,44981.877,18357,9288000.0,17050000.0
223,1982,45949.991,19424,9031000.0,17542000.0
223,1983,47026.425,17755,9257414.0,16437000.0
223,1984,48106.764,19187,8982570.0,17235008.0
223,1985,49175.673,18364,9274500.0,17032000.0
223,1986,50223.885,20342,9355932.0,19032000.0
223,1987,51250.152,20334,9310681.0,18932000.0
223,1988,52275.89,21861,9387855.0,20523008.0
223,1989,53305.234,17580,9227000.0,16221000.0
223,1990,54324.142,21227,9432309.0,20022000.0
223,1991,55321.172,21288,9582839.0,20400000.0
223,1992,56302.037,20405,9458687.0,19300000.0
223,1993,57296.008,21642,9703487.0,21000000.0
223,1994,58310.245,17975,9735917.0,17500000.0
223,1995,59305.49,19315,9319180.0,18000000.0
223,1996,60293.786,19852,9319033.0,18500000.0
223,1997,61277.426,20174,9244655.0,18650000.0
223,1998,62242.204,22564,9306675.0,21000000.0
223,1999,63185.615,19409,9273996.0,18000000.0
223,2000,64113.547,22928,9159036.0,21000000.0
223,2001,65072.018,20765,9149844.0,19000000.0
223,2002,65988.663,21006,9282910.0,19500000.0
223,2003,66867.327,20987,9053398.0,19000000.0
223,2004,67785.075,22658,9268240.0,21000000.0
223,2005,68704.715,23309,9223880.0,21500000.0
223,2006,69601.333,23595,8480730.0,20010000.0
223,2007,70468.869,21675,7951237.0,17234000.0
223,2008,71320.726,23451,7582531.0,17782000.0
223,2009,72225.639,25667,8025898.0,20600000.0
223,2010,73195.345,24400,8063070.0,19674000.0
223,2011,74173.854,27038,8062850.0,21800000.0
223,2012,75277.439,26723,7521690.0,20100000.0
223,2013,76576.117,28451,7750272.0,22050000.0
223,2014,78112.073,24294,7820750.0,19000000.0
223,2015,79646.178,28803,7846481.0,22600000.0
223,2016,81019.394,27070,7609868.0,20600000.0
223,2017,82089.826,28060,7662273.0,21500000.0
223,2018,82809.304,27440,7288622.0,20000000.0
223,2019,83481.684,27811,6831854.0,19000000.0
223,2020,84135.428,29647,6914632.0,20500000.0
213,1992,3926.369,19137,197000.0,377000.0
213,1993,4031.698,19577,260000.0,509000.0
213,1994,4133.037,25763,262000.0,675000.0
213,1995,4226.623,15904,437000.0,695000.0
213,1996,4301.093,7759,584000.0,453100.0
213,1997,4363.672,14252,496000.0,706900.0
213,1998,4431.517,24904,500000.0,1245200.0
213,1999,4501.079,25097,600000.0,1505800.0
213,2000,4569.132,24143,700000.0,1690000.0
213,2001,4635.094,25143,700000.0,1760000.0
213,2002,4698.968,31863,730000.0,2326000.0
213,2003,4758.988,29259,850000.0,2487000.0
213,2004,4819.792,31707,820000.0,2600000.0
213,2005,4885.775,31489,900000.0,2834000.0
213,2006,4954.029,35243,925000.0,3260000.0
213,2007,5024.894,13000,832900.0,1082770.0
213,2008,5100.083,11000,905600.0,996160.0
213,2009,5180.957,16000,878500.0,1405600.0
213,2010,5267.97,17000,868600.0,1476620.0
213,2011,5360.811,13619,857800.0,1168220.0
213,2012,5458.682,12563,955183.0,1200000.0
213,2013,5560.095,11954,1146079.0,1370000.0
213,2014,5663.152,12632,949978.0,1200000.0
213,2015,5766.431,12206,1151929.0,1406000.0
213,2016,5868.561,14756,1084337.0,1600000.0
213,2017,5968.383,11100,900900.0,1000000.0
213,2018,6065.066,13957,716497.0,1000000.0
213,2019,6158.42,16667,900000.0,1500000.0
213,2020,6250.438,16500,800000.0,1320000.0
226,1966,9104.743,27315,324.0,885.0
226,1967,9393.432,27346,486.0,1329.0
226,1968,9696.37,16667,3000.0,5000.0
226,1969,10006.526,16667,3000.0,5000.0
226,1970,10317.212,19800,4000.0,7920.0
226,1971,10616.338,17500,4000.0,7000.0
226,1972,10885.563,23000,3000.0,6900.0
226,1973,11146.099,23000,3000.0,6900.0
226,1974,11428.676,20000,4000.0,8000.0
226,1975,11730.959,23333,6000.0,14000.0
226,1976,12045.227,24121,4975.0,12000.0
226,1977,12369.253,20658,6293.0,13000.0
226,1978,12701.999,21061,6600.0,13900.0
226,1979,13011.511,16667,3000.0,5000.0
226,1980,13284.026,21250,8000.0,17000.0
226,1981,13563.558,20000,4000.0,8000.0
226,1982,13880.052,20000,5000.0,10000.0
226,1983,14228.932,24000,5000.0,12000.0
226,1984,14617.944,17500,4000.0,7000.0
226,1985,15038.915,20000,4000.0,8000.0
226,1986,15486.807,15541,5362.0,8333.0
226,1987,15974.216,21645,4620.0,10000.0
226,1988,16489.323,21667,6000.0,13000.0
226,1989,17028.543,22002,4891.0,10761.0
226,1990,17586.63,20000,2000.0,4000.0
226,1991,18171.935,18000,5000.0,9000.0
226,1992,18801.966,17600,5000.0,8800.0
226,1993,19462.958,18000,5000.0,9000.0
226,1994,20125.021,18000,5000.0,9000.0
226,1995,20680.831,18000,5000.0,9000.0
226,1996,21249.572,18000,5000.0,9000.0
226,1997,21876.935,18000,5000.0,9000.0
226,1998,22537.658,18000,5000.0,9000.0
226,1999,23279.247,18333,6000.0,11000.0
226,2000,24020.697,17143,7000.0,12000.0
226,2001,24763.325,17500,8000.0,14000.0
226,2002,25545.09,17500,8000.0,14000.0
226,2003,26354.736,16667,9000.0,15000.0
226,2004,27146.084,16667,9000.0,15000.0
226,2005,27946.588,16667,9000.0,15000.0
226,2006,28773.227,18000,10000.0,18000.0
226,2007,29629.804,17273,11000.0,19000.0
226,2008,30509.862,17273,11000.0,19000.0
226,2009,31412.52,16667,12000.0,20000.0
226,2010,32341.728,16667,12000.0,20000.0
226,2011,33295.738,17692,13000.0,23000.0
226,2012,34273.295,14286,14000.0,20000.0
226,2013,35273.57,14286,14000.0,20000.0
226,2014,36336.539,15769,14000.0,22076.0
226,2015,37477.356,16000,13799.0,22078.0
226,2016,38748.299,15811,13978.0,22100.0
226,2017,40127.085,15649,14122.0,22100.0
226,2018,41515.395,15584,14891.0,23206.0
226,2019,42949.08,15504,15480.0,24000.0
226,2020,44404.611,15424,16209.0,25000.0
230,1992,51785.154,30926,6307720.0,19507424.0
230,1993,51778.418,37980,5748000.0,21831008.0
230,1994,51487.372,30745,4507000.0,13856600.0
230,1995,51061.265,29699,5479400.0,16273300.0
230,1996,50616.105,22993,5891800.0,13547100.0
230,1997,50169.353,28277,6508400.0,18403900.0
230,1998,49745.874,26479,5641000.0,14936600.0
230,1999,49320.119,22903,5931600.0,13585300.0
230,2000,48879.755,19756,5161600.0,10197000.0
230,2001,48414.534,31020,6882000.0,21348000.0
230,2002,47976.537,30455,6749600.0,20556000.0
230,2003,47605.643,29385,3890000.0,11430884.0
230,2004,47261.961,31661,5533700.0,17520200.0
230,2005,46912.61,28457,6571000.0,18699200.0
230,2006,46592.556,25308,5511000.0,13947300.0
230,2007,46313.068,23420,5951300.0,13937700.0
230,2008,46062.937,36698,7053600.0,25885400.0
230,2009,45863.884,30930,6752900.0,20886400.0
230,2010,45683.02,26816,6284100.0,16851300.0
230,2011,45516.134,33533,6657300.0,22323600.0
230,2012,45406.226,27999,5629700.0,15762600.0
230,2013,45307.099,33931,6566100.0,22279300.0
230,2014,45148.075,40119,6010600.0,24113970.0
230,2015,44982.564,38792,6839500.0,26532100.0
230,2016,44833.569,42056,6205800.0,26098830.0
230,2017,44657.257,41097,6377400.0,26208980.0
230,2018,44446.954,37242,6619600.0,24652840.0
230,2019,44211.094,41566,6825300.0,28370280.0
230,2020,43909.666,37950,6564500.0,24912350.0
225,1977,706.861,11667,12.0,14.0
225,1978,805.231,14667,165.0,242.0
225,1979,908.452,22429,350.0,785.0
225,1980,1014.048,24096,376.0,906.0
225,1981,1100.18,20187,375.0,757.0
225,1982,1167.856,20000,890.0,1780.0
225,1983,1237.572,14178,900.0,1276.0
225,1984,1308.331,16134,952.0,1536.0
225,1985,1379.536,13402,970.0,1300.0
225,1986,1468.697,11857,991.0,1175.0
225,1987,1575.909,11063,790.0,874.0
225,1988,1683.681,8083,673.0,544.0
225,1989,1791.84,19247,624.0,1201.0
225,1990,1900.151,22165,1298.0,2877.0
225,1991,2008.383,15941,1547.0,2466.0
225,1992,2116.231,23154,1373.0,3179.0
225,1993,2223.284,8586,891.0,765.0
225,1994,2329.024,18554,567.0,1052.0
225,1995,2433.988,17419,558.0,972.0
225,1996,2572.735,11948,503.0,601.0
225,1997,2746.119,51379,58.0,298.0
225,1998,2921.13,72000,50.0,360.0
225,1999,3097.563,41569,51.0,212.0
225,2000,3275.333,65000,56.0,364.0
225,2001,3454.198,35333,45.0,159.0
225,2002,3633.655,34118,34.0,116.0
225,2003,3813.443,25000,6.0,15.0
225,2004,3993.339,20000,10.0,20.0
225,2005,4280.993,20000,12.0,24.0
225,2006,4898.954,26000,10.0,26.0
225,2007,5872.624,30000,10.0,30.0
225,2008,6988.685,30000,10.0,30.0
229,1961,52861.251,35372,739000.0,2614000.0
229,1962,53183.63,43527,913000.0,3974000.0
229,1963,53508.514,39051,780000.0,3046000.0
229,1964,53861.5,42475,893000.0,3793000.0
229,1965,54229.565,40653,1026000.0,4171000.0
229,1966,54560.502,38355,906174.0,3475645.0
229,1967,54876.365,41832,933214.0,3903807.0
229,1968,55169.244,35471,978269.0,3470000.0
229,1969,55420.519,40383,833205.0,3364750.0
229,1970,55650.166,41939,1010392.0,4237460.0
229,1971,55875.903,43890,1097425.0,4816560.0
229,1972,56057.315,42412,1127412.0,4781540.0
229,1973,56166.63,43654,1146412.0,5004535.0
229,1974,56233.776,49712,1233432.0,6131587.0
229,1975,56266.842,43344,1035432.0,4488000.0
229,1976,56263.232,38505,1231000.0,4740000.0
229,1977,56244.84,49006,1076230.0,5274163.0
229,1978,56240.768,52526,1258417.0,6610000.0
229,1979,56265.154,52292,1370760.0,7168000.0
229,1980,56326.328,58782,1440909.0,8470000.0
229,1981,56395.846,58417,1491000.0,8710000.0
229,1982,56450.133,62057,1663000.0,10320000.0
229,1983,56501.612,63717,1695000.0,10800000.0
229,1984,56568.253,77205,1939000.0,14970000.0
229,1985,56643.045,63333,1902000.0,12046000.0
229,1986,56721.909,69659,1997000.0,13911000.0
229,1987,56826.322,59880,1994000.0,11940000.0
229,1988,56952.648,62142,1886000.0,11720000.0
229,1989,57076.099,67369,2083000.0,14033000.0
229,1990,57210.442,69712,2013000.0,14033000.0
229,1991,57359.454,72519,1980495.0,14362419.0
229,1992,57509.24,68194,2066657.0,14093267.0
229,1993,57647.463,73282,1758958.0,12890070.0
229,1994,57785.9,73520,1810955.0,13314154.0
229,1995,57930.364,76992,1858642.0,14309981.0
229,1996,58078.586,81315,1976422.0,16071178.0
229,1997,58250.198,73776,2035646.0,15018248.0
229,1998,58438.321,75542,2045092.0,15449029.0
229,1999,58635.202,80495,1846874.0,14866478.0
229,2000,58850.043,80075,2085990.0,16703526.0
229,2001,59092.016,70827,1634996.0,11580107.0
229,2002,59355.69,80028,1995868.0,15972556.0
229,2003,59649.799,77798,1835762.0,14281852.0
229,2004,59995.851,77754,1990000.0,15473000.0
229,2005,60383.741,79609,1867000.0,14863000.0
229,2006,60803.7,80361,1836125.0,14755222.0
229,2007,61260.676,72244,1830000.0,13220620.0
229,2008,61742.151,82814,2080209.0,17227051.0
229,2009,62243.378,79284,1775337.0,14075596.0
229,2010,62760.039,76746,1938577.0,14877835.0
229,2011,63286.362,77471,1969383.0,15257083.0
229,2012,63808.727,66571,1992000.0,13261000.0
229,2013,64302.297,73838,1614511.0,11921304.0
229,2014,64773.504,85786,1935737.0,16606009.0
229,2015,65224.364,89760,1832000.0,16444000.0
229,2016,65655.203,78897,1823000.0,14383000.0
229,2017,66064.804,82796,1792000.0,14837000.0
229,2018,66432.993,77546,1748000.0,13555000.0
229,2019,66778.659,89345,1816000.0,16225000.0
229,2020,67059.474,69632,1387000.0,9658000.0
215,1961,10337.891,7625,8000.0,6100.0
215,1962,10644.622,9766,18000.0,17578.0
215,1963,10960.161,11143,22000.0,24514.0
215,1964,11289.556,10840,25000.0,27099.0
215,1965,11630.603,10006,33000.0,33019.0
215,1966,11981.932,11256,34000.0,38270.0
215,1967,12346.286,11322,31000.0,35099.0
215,1968,12739.965,11579,38000.0,44000.0
215,1969,13167.782,10789,38000.0,41000.0
215,1970,13618.192,9500,60000.0,57000.0
215,1971,14092.218,7662,78308.0,60000.0
215,1972,14595.699,9638,91302.0,88000.0
215,1973,15123.504,15351,55372.0,85000.0
215,1974,15671.316,17826,46000.0,82000.0
215,1975,16243.826,12321,56000.0,69000.0
215,1976,16838.919,13061,49000.0,64000.0
215,1977,17454.627,19298,28500.0,55000.0
215,1978,18080.005,13462,52000.0,70000.0
215,1979,18698.636,15963,54500.0,87000.0
215,1980,19297.659,14063,64000.0,90000.0
215,1981,19890.93,18627,51000.0,95000.0
215,1982,20499.922,12789,45350.0,58000.0
215,1983,21170.717,15540,47620.0,74000.0
215,1984,21857.176,15958,52010.0,83000.0
215,1985,22569.625,16961,42450.0,72000.0
215,1986,23324.27,18137,39500.0,71640.0
215,1987,24099.415,18228,39500.0,72000.0
215,1988,24844.147,14153,53700.0,76000.0
215,1989,25522.898,16768,57850.0,97000.0
215,1990,26206.012,20381,52010.0,106000.0
215,1991,26890.906,16700,50300.0,84000.0
215,1992,27580.723,14555,43970.0,64000.0
215,1993,28469.017,13420,43965.0,59000.0
215,1994,29598.323,12090,48800.0,59000.0
215,1995,30560.071,13817,54500.0,75300.0
215,1996,31140.733,13957,59900.0,83600.0
215,1997,31785.846,13869,56600.0,78500.0
215,1998,32626.498,11217,99400.0,111500.0
215,1999,33499.772,14363,57370.0,82400.0
215,2000,34463.704,4561,71700.0,32700.0
215,2001,35414.469,17076,52120.0,89000.0
215,2002,36353.531,25106,30670.0,77000.0
215,2003,37333.918,27520,26890.0,74000.0
215,2004,38360.879,19488,34380.0,67000.0
215,2005,39439.505,28838,35370.0,102000.0
215,2006,40562.052,20667,53224.0,110000.0
215,2007,41716.497,10986,75369.0,82800.0
215,2008,42870.884,10046,43160.0,43360.0
215,2009,43957.933,5521,149200.0,82370.0
215,2010,45110.527,11429,54570.0,62370.0
